:START_ID(user),:END_ID(restaurant),review_id,stars,useful,cool
bXO1UHH1-EqXihImLeTajg,19fHbf0qzihtEtXQZ2ntww,Z2lr9TNhOt1kw1Tbb8AJvg,5,0,0
1ih5oVcSPxjy5_b1STBgyg,c4D851qxOujE5KTH8upXTA,Fd6uxAVSTtZaVSThwUdmcQ,1,1,0
BfMaaF7my333vivm0rQkKg,jVJH1KfitQi87MYMh6vyMg,CrIfYEB4TLcrffjny4V4iQ,4,0,0
bcDNC8UNgdahvkwW3ZWYvg,MZW_eTFYFBvHYg5OFqDRCA,TaI36Dww2QEiQgZY4yNx9w,2,0,0
spMm2Q7P877EbdlZULHtUw,OlOVRlcEstxKK_6hMjy63A,X9WsL-_ytfIKL0pd6s4ypQ,5,0,0
TsVL3f0GTSPmTzpYGUySyg,yDiWYpuzRxcTgSi_O4JZpQ,kdHnQUORsLQnNf3eKOmy9Q,5,1,0
-XNOO9BH8qU6i8YITBdO2Q,LSxmfbgcZLdQ5ai2vf2nmA,KgO3OvIVkSSl5oxULhUyuQ,4,2,0
qFpXXy_IZRnyeiAUNO-5gw,yDiWYpuzRxcTgSi_O4JZpQ,9j3ys6rv_XMHEGQP2MmDBg,5,0,1
pUhfkbWrUyZA-hNdl54vmA,fLeD_h6uD4yEN2ciI08RiA,l86ucMGny2ZDenXY-kfnuA,5,0,7
IclhIcDSBty8EK3RJBJJ1g,yDiWYpuzRxcTgSi_O4JZpQ,tnHFLpktK_0zc8Yfx9uQ3Q,5,0,0
9ZVWmfjSRqQbjVXM3LMjCw,k9W1gDPg4TziOTqY_xjTyQ,IY2bhuvpd3AWuWHM-IjF2w,1,1,0
CA56wKbWKM-0FiecFaEy6w,fLeD_h6uD4yEN2ciI08RiA,PlLCLJXStD8cok9qVriMEg,5,1,0
J-SrJeEyrJ1lfE0o3Rcoqw,uoMWvXch6sWnI9FMsE_-Vg,08fJPn2PjtAhjoF4TBWMlg,5,0,0
AV6SGAy3eCYDtjcYjC1owA,5RtAJPXFLTzwALIe1mtNuA,rod_b6WiX6tD7jEHfUjJRg,5,0,0
5fj60wzO7AfiCIJRQP9sXA,OlOVRlcEstxKK_6hMjy63A,O1ir9ZS3eqEkiIp_DnFKkA,4,1,1
2N_jlAab-VXAvPk1Ebk6eQ,iXemjTj5TOByT1-cNTSaDw,xoqFFT7JAIjuiF7LJAvamw,5,0,0
MfWf3EKvDh3VLpaVzP0MpQ,1Ye_elsSB-XjKgWAHDwPbw,jcKqlrIdx0lFakIrVA2U6w,5,0,0
p5_ZxjKtl6KxZibC88CudQ,LSxmfbgcZLdQ5ai2vf2nmA,I8s4Kel5T95cdNO9Ku9S2A,5,0,0
tnKOkddePbWR__4l65T7IQ,_BqPnypB6wPZRPbEqtKy6A,oSt7_HcMZQlq_X4M_1PqaA,5,1,0
NGGd_11d2RXR8wTurenLgg,sKQ0KYon7eT6xEnCpb18aw,9QNC-FNmA__dnD4Dk6910Q,5,0,0
vm_rcd2gPusWhIaKS27oRw,5RtAJPXFLTzwALIe1mtNuA,MxRAHeIhkBn7Wlw6X4w5OQ,5,0,0
_wO6ewgzu-pA6cOtOSXANQ,hFa7UxRZgJDQJ3UBhQsu9A,g9T24ZZDHknQVS1uw9bVAA,3,2,0
vE1GslD2FmYzZ-AZJpWOaQ,OlOVRlcEstxKK_6hMjy63A,HO7Pse0LHR8xCy4teCKLmA,4,0,0
OOW9DTguweuXz5jPnKE8UQ,jVJH1KfitQi87MYMh6vyMg,eOv7gBL_nMChz670n-YD8w,5,1,0
DbR3n4JtY-TnVanMYWo23w,OGbdvZAvSZ30l8sde9GSwQ,Z0nnHRW3DoLs_IVHA7M21A,5,2,0
igusXfHVRkAzFd5KGa3VDw,yDiWYpuzRxcTgSi_O4JZpQ,zbJ5z-LgD8g0VMjEsosUfQ,5,0,0
o-9_iS1uicDh2lu3sPMDXA,mtowE4p6gOgyGrHAsMz-rg,WJWrEJQu5pHMwm5Yt4Dupw,4,0,0
wAdJGoQxCj76U3n1eBTQ2Q,iCfB58Cvb_rw_SDAgPXLfA,W6l1m8H1f7iO1G8HdKUDOQ,4,0,0
8X4qRV4PFb7By-ilzDK9qw,iXemjTj5TOByT1-cNTSaDw,aCVtkKHzVexxw7kLWu4WdQ,4,0,0
7z5ppnE__EgPdnwVj_8pvA,MZW_eTFYFBvHYg5OFqDRCA,frCh-i2vI1rp7wN4u3KO_Q,5,0,0
61nr50PqgF4WUWx4r-OcsQ,ThZyytdc_kj2uBYFiSao-A,j4q93mTokUZnmK-X7I9Afw,1,2,1
KxQmnCM-DkiMqRakl16-qg,iCfB58Cvb_rw_SDAgPXLfA,ZZKbwgk6nkxYXnx_3A7WYg,4,1,2
rcn5qSM5BOrlmIzxDWzXIw,c4D851qxOujE5KTH8upXTA,6pNwp6XFLp0alZotf6cGVw,1,0,0
bXl7o7JuVYddidM9yWRt3Q,k9W1gDPg4TziOTqY_xjTyQ,2feAogtHwpqEckC9lAzVrw,1,0,0
NvLaVZD8bEJWdErdPB-rNQ,SkWaAf50KiN2m0zXfnAuiA,X9YOqbZgghbYv9O9keYb8Q,5,0,0
mha947jSmgSxQ7ygAilz2A,19fHbf0qzihtEtXQZ2ntww,PySov5aFuYrznFpFuijOnA,5,0,0
_DWJPum_UQ1n4l9Th0o81Q,o8JeOB8HTa5HYHg6hfqTHw,ncxnwa48LaJqbM4nka7ygA,5,0,0
V3d8a39Uf8NDW2T31AoAqQ,1Ye_elsSB-XjKgWAHDwPbw,rObal2ELFeWkaziGv7ExYg,4,0,0
ZJF0_0NvbZZxJOBE411KFA,ScXJHSCceQao6K87VK199Q,rRtQJHbhZ0PxP9aHajRsUw,5,3,1
VVUVedy7mqndxJ4Mw5C2Rg,yDiWYpuzRxcTgSi_O4JZpQ,zoquep2X5rMW8TiFK7gvcw,2,3,0
JBKA_lKGiL_0gSxmzSjxVQ,jVJH1KfitQi87MYMh6vyMg,xxWxz_BbVeoZ-52q4xpGhw,1,0,0
uRrvzISsP5NWel2WGoZpoQ,iCfB58Cvb_rw_SDAgPXLfA,iBx3lVU5OTch1RKH4SyYuw,5,0,0
xbzdNYr0N4ofROKkNsxOOA,LSxmfbgcZLdQ5ai2vf2nmA,q1f2ntPyVu9SKsQ0GJusmw,3,0,0
_3F_UX6duo_qvTyKkzgSsg,iJKOUYgigs4VYsWny6AtEA,gFLCA0LSV7PezCDN2NOQcA,2,0,0
RCZ5M9o2-fxgFuurpmEs3w,W6S482dRQ_9nCcLjfv8VNg,Qkf4sCaX5OcYdY2MqdH8cQ,3,0,0
gYZXcujLM2SfwydWdei6Og,5RtAJPXFLTzwALIe1mtNuA,5ywSoyH2gR92jjFhrhyjTQ,1,0,0
kaa6i7IHMyYIom7DIul9EQ,mtowE4p6gOgyGrHAsMz-rg,xpszhdhxLQMg7RpZODrG0w,3,0,0
yrO9yCoqZzanxHaVd3nt3w,uoMWvXch6sWnI9FMsE_-Vg,c-5kmvzT5e39FApkqVwuyg,4,2,1
fZneJqAddcKki77npyldQA,ThZyytdc_kj2uBYFiSao-A,OUlnmjYzLqQot7Pdaiiu2w,1,5,1
wqnvRT0p0qMYz465WTxHzw,1Ye_elsSB-XjKgWAHDwPbw,YIab55aRU2FyDEQyz8GtGw,1,0,0
cjTCvcP1AD9SXGUliYP-CA,A_-Vv5oKZNqxsV69_7E2KQ,KKXiRs0QLLtWJsnkaRhCBQ,2,0,0
qhc9OrRouIbr5hNQZcc6Yw,B6zs6ywn7TfhOmmDtuWQkw,NH3XAmDnLOT_GPu520hZYA,5,0,0
ZWxPv6QGZokOw3HrbtyA3Q,B6zs6ywn7TfhOmmDtuWQkw,MglB3T5a4m7OcHVxCyfwrQ,5,3,1
FxVf81q3rfzzsiwXf3y2bg,OlOVRlcEstxKK_6hMjy63A,sSDOTcZzh3p4fZKtzAkUIA,4,1,0
OY0lWSo1kw_B84JF89kAFQ,xtbAqP_Ftb3kYJ53Hv6H5w,AuE3L0May7cZ2USgBPh-Sg,3,1,0
Zt7hPuzDBCLj91m3r_w7SQ,A_-Vv5oKZNqxsV69_7E2KQ,HRRrGWRG5iMcxNhPhPElZg,5,0,0
KZNpUHqATkV6CfDMwC8HzQ,Dy91wdWkwtI_qgjAIZ0Niw,H702bwF8Bg4aI5IYE2aMKQ,4,0,1
DG7fYMcTdl0OE6B2mRfqMA,1Ye_elsSB-XjKgWAHDwPbw,x5SRM16T4Bi7LdyQ24o8XQ,5,0,0
kFNoxtX3LJRMxvcbkq9tWA,uoMWvXch6sWnI9FMsE_-Vg,VZhXX-HgJaNij-8gurpXiQ,5,0,0
Iq5Btv1l_iX5kYAySAbdlA,MZW_eTFYFBvHYg5OFqDRCA,NV-_fgpCqJnIy8uUwmVy9A,4,0,0
vvM9Q_C6xaeY4Wa3IG4pRA,jVJH1KfitQi87MYMh6vyMg,ODOtyFwa_Omhk6SbW8giVA,5,0,0
Pbk_xuk92yOyrUQKkzRThA,ZB2T9dwB4vhHPsJC_4eOnw,lCVsCaxtTmDZIPIY9WwNrw,5,2,1
EKjCWIhccVLc2ZdfyJkVug,5RtAJPXFLTzwALIe1mtNuA,mi1daRPavrnopmjYIC6yfA,1,1,0
3nLVr6AOlDrCXnQNEMdurw,ThZyytdc_kj2uBYFiSao-A,pBbTxYa9ssFSYaFjLGkHBA,3,1,0
Jbwvnl64HPBseSynnceeAg,OlOVRlcEstxKK_6hMjy63A,DQyoqDO-3SmXKe1aeSf8uQ,4,2,1
ttP-m3VNxNh_f3jyGFXPjw,ThZyytdc_kj2uBYFiSao-A,9TY1dt74tlGDgC7PzSpdnA,1,2,1
neiXtFkKjFWD7AHNEKjW3g,ThZyytdc_kj2uBYFiSao-A,p8Zq8u1HxroOPNnrCeRjUQ,4,0,0
WT4Jy2xQfui9QkXf3S2UQg,CKKY7kxtznKVzm9FBzAL4w,UxDiGMQ-d5m7nx6888Daqg,1,0,0
kbtj8yDpZl7w4trgm1L1ow,ThZyytdc_kj2uBYFiSao-A,HSY_w9kd3q0el4LjcKX8Ag,1,1,1
r4rj70fqMD651DgXE4ZU7A,ixsljpxu56VCTtayIELqUg,evoqYxycIRxbiw7ghAqIrA,3,2,0
GLM7AnNuX6xkqqBRyCfDDw,W6S482dRQ_9nCcLjfv8VNg,qP9BVSCYGjIFFKSOfHGSEA,2,0,0
de6aG2BMsw6XU1TIJdE82A,A_-Vv5oKZNqxsV69_7E2KQ,qZhV_g1S2qMFKgHCmE4pWQ,1,1,0
EdHLoZf007yayX0FKqtA3w,hFa7UxRZgJDQJ3UBhQsu9A,1v8eBr9gLewGBvDGB2F0Tw,4,0,0
qwV1iiQRv6VukrUeirqToQ,5RtAJPXFLTzwALIe1mtNuA,Us7kvWp4F97WV4hxOtGR0w,4,0,0
C0jzp_VQWpUj4TWSn3tyxg,5IFqqWJTaPNoY2ZgRlX73w,KmJWctQDYbZReuRjb-e_Cg,2,4,0
vE1GslD2FmYzZ-AZJpWOaQ,o8JeOB8HTa5HYHg6hfqTHw,MqqHW0zBOEsQXl5s29EhWQ,3,2,0
3h1vpt6mfEF0q_C8gCR-Yg,OlOVRlcEstxKK_6hMjy63A,XiK5kNXKaxFTqGQd0tQoew,5,0,0
ROdulDjqoHIohVn0jChC0g,o8JeOB8HTa5HYHg6hfqTHw,4lG2u3eMcE8yQWeyH2gczw,5,0,0
EpRAjj2JyJ0GF2jiMKTxJw,7O7YHTUB3uqXHsQSLKR0SA,nd-Lp7zKlsu-xFoe1oLbBg,5,0,0
kdjlwEbI7fnwUnMy0vDv1A,uoMWvXch6sWnI9FMsE_-Vg,XiQmR3Nc-IB-vqCnZfzesw,5,0,0
OnVXKFpyaGiHDTu_J5pdvw,EROSyhoWNCUH53NrDrsHgQ,QA3YT-t3d5Ddkj4sqKTNiQ,5,0,0
LjK9COSymceVNA35LPsrcg,OlOVRlcEstxKK_6hMjy63A,Jt3ufXuXtx2EmafvkxcANA,5,0,0
N1KrealtMIVX8mpGY6asog,Dy91wdWkwtI_qgjAIZ0Niw,Egq0B3jnpeXJZ47USQTUGw,4,0,0
NGGd_11d2RXR8wTurenLgg,CKKY7kxtznKVzm9FBzAL4w,T0rRfqkTVDECzlzbDyoX7g,4,4,0
bazQyFkGH5MKOtOxLc2pLw,qmDm7guS7TAZTSDFYY2bug,NsfcipXAR0etuuza2sYVxg,1,2,2
WdMr7dLyyl2WEP1zd3FkNw,Dy91wdWkwtI_qgjAIZ0Niw,uNF9IZD2YnADYksMbmymdg,4,0,0
P9Jw2B6Hihg7a5rTt_MOow,hFa7UxRZgJDQJ3UBhQsu9A,sZ0FRZKNOTILEp4WaYsBVg,5,1,0
UQ_IjepYSH_b8L3F1cMskA,OlOVRlcEstxKK_6hMjy63A,0csx6oqWeMPKczNgbSAriA,4,0,0
cXPiT79SmGp9qyaB4S3Shg,mtowE4p6gOgyGrHAsMz-rg,yPSuZcoeD68uGnA4Y33InA,2,0,0
eaUyOquo2pExJjIHs_uh2w,7O7YHTUB3uqXHsQSLKR0SA,rawlDQ_RkA7YOuZijZ3N7g,4,0,0
Ez7LATecRs3AXtC4Qgl-CQ,MZW_eTFYFBvHYg5OFqDRCA,HZXjyV8DGoth3sxto2Kr2Q,2,0,0
iFadxdXUK118lr-gx6-2tA,LSxmfbgcZLdQ5ai2vf2nmA,U8vTazPzK4deqtg1IVhxXQ,2,3,0
s_ushMFjAYjIvszJW2gOhQ,hFa7UxRZgJDQJ3UBhQsu9A,T5RPp2QioX2gD629gZi_1g,4,2,1
lV59g_bQMIzQoAgclg82ig,uoMWvXch6sWnI9FMsE_-Vg,8sow5ZrKyE2DyNjw2vYHrw,4,0,0
_2a82cFc0apeoNI7CjWg5Q,LSxmfbgcZLdQ5ai2vf2nmA,lddqlrR_V9MDZlZDM41d6A,4,1,0
ipzzjanO0CTGdFGB-yObog,5ODCsQbRdsFIWlypGF3iUw,fuaWXm4tsWFOQBLCKk4Ebw,5,0,0
6APJlluOroa7JVxZtmt_6A,ulwns2OavT81v6zG-Sk6ng,DBKFWfilsjU-k1cR1pnHpg,4,3,5
doyQ-8hI9TR1mnDrUR3Cjw,uoMWvXch6sWnI9FMsE_-Vg,lkcwx87jkhLQxJ6w092fJQ,5,0,0
7vkq_NWbyVE1VGDhG5Svkg,ThZyytdc_kj2uBYFiSao-A,TUTz6IngSrSY_2uX7RhB9Q,2,2,1
KpA7AZZLxaAaNKX8dcLlXQ,ThZyytdc_kj2uBYFiSao-A,HoGa4YFZU6WW5GQfdNmsKQ,2,2,0
DUwvyuAG32o92PXq9rkYfA,fLeD_h6uD4yEN2ciI08RiA,uCsWwWnciC0BkuX0Fv1UWw,5,3,2
YkF4lxoNKduwgwSOIijr7g,MZW_eTFYFBvHYg5OFqDRCA,mjk2OW1JxkJNAbojC-egZQ,1,1,0
sjhfo0pdn2zCAYTFChWevQ,o8JeOB8HTa5HYHg6hfqTHw,2gAnP_bCNscRLRpRORj9BQ,5,0,0
9AOHUl6wRpIxTiBq31yLaw,hFa7UxRZgJDQJ3UBhQsu9A,VmoXE7C-Tk2I14by5oTQ1w,5,0,0
shhM-0w6vAyJSBY9ogH7FA,yDiWYpuzRxcTgSi_O4JZpQ,NjpyaAbWl1zAqxvV15W2RQ,5,0,0
pxNSwk6KlJxVTi4SZGOqHQ,3zWNxtRhyR4rLPfXyQgSyw,bdR4R67D2oGrfgMeSZrwjQ,1,0,0
11nndIGDoNXz_g0YOyzxiA,A_-Vv5oKZNqxsV69_7E2KQ,j_i-KAoHoGNwE44-Qm6Tjw,2,0,0
07O3y_03mBpGv3lor34xPw,OlOVRlcEstxKK_6hMjy63A,uJZtPgTeVllLnZOLC56e3A,2,0,0
9irk8FwFxqYqrPl6Zt3Zwg,iXemjTj5TOByT1-cNTSaDw,BmPQAATsTAfOzDS9WlzGtQ,5,0,0
jAP_EiSAz9r3q7o3ZGAS8g,mtowE4p6gOgyGrHAsMz-rg,nxwgRdmTtOCc8KV1HzAuAg,2,4,0
qEibv6_cq9wjYhoP-3XYXg,jVJH1KfitQi87MYMh6vyMg,Z6-pGNuuE1aL3OB7b3-7Xw,3,0,0
_o7NNu2j4XAtrls8M5JJrQ,uoMWvXch6sWnI9FMsE_-Vg,Mfe3CIgXPbe6JSTA29Vg5g,1,0,0
ogVbwuqYDCpGj1yTy-Mx4A,iJKOUYgigs4VYsWny6AtEA,1bxeAjmH1g8LsnGSJSsrnQ,4,0,0
NqBYt9pw7kNoytFQ9ATS-w,LSxmfbgcZLdQ5ai2vf2nmA,Til6ksJJj2QJkzd9QB3bpQ,4,2,1
0o35c6XG97rjyUtCcgrN0g,A_-Vv5oKZNqxsV69_7E2KQ,NW2XzKT_mSQogl_BkNQV9w,5,0,0
rIaMBZjqMmLmshJKdIHy5g,iXemjTj5TOByT1-cNTSaDw,nEipicVTaFgSIT5Q6YTTtg,4,0,0
IfHjQEglt0IqEtMdzCz_MQ,A_-Vv5oKZNqxsV69_7E2KQ,kNx_qz8-F_a-d6OAwDaYNA,5,0,0
b4Py00ij1HROkQ68WkkFqw,5RtAJPXFLTzwALIe1mtNuA,d66loRGlrFvdcWz6AA2Gkw,5,0,0
KuYOQa9gGKK9h1HfvRDAMA,hFa7UxRZgJDQJ3UBhQsu9A,o5d_-DwUmAofemmaSL7YLg,5,0,0
hwXbkKuc7y6Joc3gUBjGkA,OlOVRlcEstxKK_6hMjy63A,sbJE7-nWyBXhayFR8U3dGA,2,0,0
nIbIc0IFZmm0BZ8qn57MaQ,jVJH1KfitQi87MYMh6vyMg,0H5gP_63wvMonL9kekobcw,4,0,0
cHIKOcFif-hb0u2x1VSs4Q,7O7YHTUB3uqXHsQSLKR0SA,Elz7Jhnb3firfGWYTRh1rg,5,1,1
FVkbk2Bc6vLVDqOPFM14Cw,A_-Vv5oKZNqxsV69_7E2KQ,fNX7UB2Pfzzrf1enqjEJAA,3,0,0
VWpi52WSD8d33Gtb80NNhA,1Ye_elsSB-XjKgWAHDwPbw,DHRI5HGuKlGlZas58DApLQ,1,0,0
YgeY2ZJsvy-T0NKtntIeVw,5IFqqWJTaPNoY2ZgRlX73w,Lcu71kB0oZHdpoRjZQrIgA,4,0,0
RzqUH_ON22FVEpDWi2YkNg,iJKOUYgigs4VYsWny6AtEA,XnV8awk2YX-zysmq2g45XA,3,0,0
v-D-pxJVsKl0rTHlf7rTMg,o8JeOB8HTa5HYHg6hfqTHw,01nzvYOFwy0msS8QEOeihg,4,0,0
YBi_3lgZClTgn19tAhL7PQ,OlOVRlcEstxKK_6hMjy63A,SK04aidC6icc66qb7h_sww,1,0,0
gwZFE2Iezoc5kd_GZ0TJ5g,5RtAJPXFLTzwALIe1mtNuA,4FbUCkHt-tgwv-hS4G6FqA,1,0,0
bazQyFkGH5MKOtOxLc2pLw,iJKOUYgigs4VYsWny6AtEA,2RsUSAWnVyCDoe8dxSNbjA,1,0,0
cFaHx-FkCnzdfF8BccukIg,02kw1y-cUK5v_u5BaAQvjg,Pco_QzbNfOGgOcv2Cxu69Q,4,0,1
5qVOffJG-lv1hWR-4YdjQw,MZW_eTFYFBvHYg5OFqDRCA,BWftwZhBtFC2nG9RGjGpJw,2,1,0
zmiOvEcSaqXRrVEvlqcRzg,jVJH1KfitQi87MYMh6vyMg,iZ6SYIfQK9fx0SD6Qz6q7A,2,0,0
cMm2C5SqmTwOFJXRww33wA,OlOVRlcEstxKK_6hMjy63A,kj01ukMqK0qp8j9bT8L40w,1,0,0
jtC3V6FoM-HtYDjFacsOug,5ODCsQbRdsFIWlypGF3iUw,bnhvbjlMmF1FFZKqJaChFg,4,1,1
V2YdkIMk16RhG_HzaAWUTw,fLeD_h6uD4yEN2ciI08RiA,abUcPAr5DXMkciuAtrIfCA,5,0,0
ehR-kzNZUBUm_RJmnTZ94Q,A_-Vv5oKZNqxsV69_7E2KQ,5D6oEtPWtotNW--bYfdo7A,5,3,0
jgOiPBwO12Pfv16nPJ8j8A,A_-Vv5oKZNqxsV69_7E2KQ,Fi5U6Kk0hwXgox2sAc7v1g,5,0,0
frq02A8pxDtexnkeF2BqAw,OlOVRlcEstxKK_6hMjy63A,EwetzTDyMKuUMoozDTGYeg,4,0,0
ey5aV4Dj4L7dWB4c7mWNHg,D392vqhMjDPkHw1U8p66Uw,Ep_AXNGFxcvfJLD0PDYogw,5,0,0
b8TSz8btm-qpunAs6EK2SA,LSxmfbgcZLdQ5ai2vf2nmA,hCxv0ueEuNsiDeiVI8iLww,5,2,0
3wneU8-wYhmBwiRvnM50OQ,ThZyytdc_kj2uBYFiSao-A,IiKGHOb6h-7BV8Wpw4PVRw,1,2,0
q6p_hqGVi9FtpVpGY1EMcQ,7O7YHTUB3uqXHsQSLKR0SA,sjJ8xu7wLhBlwhRX21wT6Q,5,0,0
pao-O9aUhGoemyYu3gcpBA,EROSyhoWNCUH53NrDrsHgQ,P_kItivx-3RwhBwngbaxfg,5,0,0
0Eh2g26OcjDnWav_bekOlA,jVJH1KfitQi87MYMh6vyMg,PAEDFOaYkFQp6DvQlLVxWw,4,0,0
RJTYI6fBhK5Xth-2oo8Byw,uoMWvXch6sWnI9FMsE_-Vg,6lxCLB6ksPjV7svCXQb4HQ,3,0,0
tGvOwNf8RxPTNFN9PdSNPw,W6S482dRQ_9nCcLjfv8VNg,y9uVCRDEizdxz7g9gC5Dhw,4,0,0
hdvag0F77AAG_SDE66meoA,yDiWYpuzRxcTgSi_O4JZpQ,_Y7pp2VkFhD0BH9e9Skfog,5,2,0
NdIuevq5RxeaIdAM74-5_Q,A_-Vv5oKZNqxsV69_7E2KQ,6hsUy5feRYZ4PkcyO_Qaqg,5,1,0
qXi3wCdslOgryjuLzfxRCw,iCfB58Cvb_rw_SDAgPXLfA,WFp9Sa2qCeiDIBAvCijKmA,5,0,0
euBjSnXAZpPgT6RkMu9QMA,ThZyytdc_kj2uBYFiSao-A,SmoWw6yMDBRkJzpYqn4uZg,1,2,1
xiT-b8Om_k9NfDtv6hIzRg,5ODCsQbRdsFIWlypGF3iUw,pAh6unhN1n_3VUMf8mDrWw,3,0,0
G4dyqXwJnAsOJ-GqpEOo-Q,W6S482dRQ_9nCcLjfv8VNg,JZECtNmWvjYDviCoJ-wVZw,3,0,0
l23EFEcI6BR1x4XkHWO42w,jVJH1KfitQi87MYMh6vyMg,gK0ts1ejLET8lpzVOX-uVw,5,1,0
8b90F6S7OKyza2sXD4JaLA,xNWueX3uZjmixQUkY38GzQ,vfAwN2s4QA9uYGNsrTYr2A,1,0,0
IP8WNR38vljkyh-m6ourKw,iJKOUYgigs4VYsWny6AtEA,iYP0pQ7FRnde_60uUO5-Og,4,1,1
tJm8LpX0IohFgaMoldBtRQ,A_-Vv5oKZNqxsV69_7E2KQ,pmWSQQj0uV6yTayh2U6CFw,5,0,0
WOravvNK7FxzTiWprF-L5w,A_-Vv5oKZNqxsV69_7E2KQ,Gjmu-7I1nxQ4dnwJUP22AA,5,1,0
9gmcVKuXHwkBEaQMACKOYw,citzbW-2MVEZRNBqpVO-Jw,yAGiyytSGYbTwREmnLxmjQ,5,0,0
rMWM-TsjnTZV6BMdQsNWnw,JNH-hcySeuGmtI_t8dG3Dw,zqV1xzQX9BTnbKtSKkLm0g,5,0,1
D5ek7jH87HEokWZ_K85dJQ,yDiWYpuzRxcTgSi_O4JZpQ,vqyb0xQZJlTS9ki5Glekuw,5,1,1
Wmux4GgQkNBGz4mb0BBT3w,JNH-hcySeuGmtI_t8dG3Dw,vNsskVYXFiLGTX7mmL-20A,3,1,0
EDwW06b9RJEsn9yNlzBn-A,uoMWvXch6sWnI9FMsE_-Vg,AsitgshgyX54bsm-A9XI2g,3,0,0
DwCjM3QJqGKtkI5WN_Nn1w,5RtAJPXFLTzwALIe1mtNuA,97Ge87UtqFahFMRIC302UA,5,0,0
c0Zt6d7diittjk2tGRJzUQ,ulwns2OavT81v6zG-Sk6ng,rB0JJ9XpPOyRwX2I9muNEA,3,0,1
2dWlz-7FBNPSbot6zW0lgg,7O7YHTUB3uqXHsQSLKR0SA,5E9e6kz0dgh515qBY7SATg,4,0,0
cFaHx-FkCnzdfF8BccukIg,citzbW-2MVEZRNBqpVO-Jw,Hb0zoBE48pKNHk9ft19Evg,2,1,0
ATzTKH8U3n7ycTMW7H_wuw,yDiWYpuzRxcTgSi_O4JZpQ,hGg4HjBaSCX2o06viK-FjQ,5,1,0
E3u9Mn98sq9c_vZVaYuc7g,jVJH1KfitQi87MYMh6vyMg,THifcVwLaEVLgv0RoNggrA,4,1,0
5eiLUiKhnbVteCkqKGYl8Q,hFa7UxRZgJDQJ3UBhQsu9A,02lFi1mv_G5NWwDTkAS31Q,4,0,0
JJUs1XE5yuwKyX3c8q9vAQ,ccEgmgcc5uLJejser0UD0g,b-Ep1GqgHmWAmDGTClS3zA,5,1,1
TQBe8ELq2f319pmaEsrvew,iXemjTj5TOByT1-cNTSaDw,upXf-DC1aJ5GU9LOk77-Ug,5,0,2
cFaHx-FkCnzdfF8BccukIg,k9W1gDPg4TziOTqY_xjTyQ,CJhp1-uOYG8_Kk_Ss1RkSQ,4,1,1
jrd8-XkVqjPYioFxDmlU4w,jVJH1KfitQi87MYMh6vyMg,e0x6u-iKpd_MysPtBQWZog,3,2,2
cIVmIJD7nIiEcVGamfBoVw,ThZyytdc_kj2uBYFiSao-A,4wn3EUxhbOMyEfRBC0MhBw,4,3,1
0uoU5-UJsdndUWg_ldIJ6A,citzbW-2MVEZRNBqpVO-Jw,U6-9bmwdpmlIYaKHtd0kzA,2,1,0
4B0vTY0Iv2Hu0isxev8oOg,EROSyhoWNCUH53NrDrsHgQ,4QD3gTHImpm590T01xsLxg,4,0,0
KM1nKe21rJKnVexB80xIHg,jVJH1KfitQi87MYMh6vyMg,4roUUpVh1u3mydCUv9NZtg,5,0,0
NtmCs132ELw1zv6GFbbvtg,7O7YHTUB3uqXHsQSLKR0SA,mlByeBzv3Ry8aFMStR0YpQ,1,0,1
jzhcIbHbHptDkxRLyzeCcw,ThZyytdc_kj2uBYFiSao-A,jLSY9Rtwx0z5We0D-x0vyQ,5,0,0
kTlEhi44BduEsfZv_f5Haw,yDiWYpuzRxcTgSi_O4JZpQ,geqUyZJOwQgi1YzYRbcqRg,4,1,0
ypGjbHtGd9OFCI07XOjpNg,EROSyhoWNCUH53NrDrsHgQ,3AAu2bscz6RndpqIKNsMqg,4,0,0
QpjYGVudxSuSHMT4E4jpyQ,A_-Vv5oKZNqxsV69_7E2KQ,T9Cwk1BkFZXmwQMvtlXw3A,5,0,0
9vqQdOGEw-_11AiFAtMYsA,OlOVRlcEstxKK_6hMjy63A,gsf0ffWsCfqgGhzH7CMo3g,5,0,0
FMc-4ikHED2uzf6ADPX4oA,LSxmfbgcZLdQ5ai2vf2nmA,a8LhrkT6KUHryoTiAyr29Q,4,2,0
MfAo-QPgFrcziuygx27K5w,MZW_eTFYFBvHYg5OFqDRCA,gSB5XmzA-NwMRn6pTH0dBw,5,0,0
jAP_EiSAz9r3q7o3ZGAS8g,OlOVRlcEstxKK_6hMjy63A,o6UmLncpe0mhCji5e5p2Zw,4,2,1
IEnmf4dy9j305tiBtRcT3g,mtowE4p6gOgyGrHAsMz-rg,DdCtfTzNhNeRnax3iLiPjw,2,0,0
raPoCaLsKBohPigXW81aBQ,5R6YO6K9PkthkTbXqV9slQ,43yweTiI-GPuSPXrUFI3qw,5,0,0
AoWdw3ZYb6KZdYvMM5ARkg,o8JeOB8HTa5HYHg6hfqTHw,dtOXH09zeYVazYWeSW4uzA,5,1,0
VPo_6V4mH6w7cXSsHapWcA,ThZyytdc_kj2uBYFiSao-A,OUvMYrATSN53L1pxRGeYUA,1,0,0
