user_id:ID(user),name,review_count,useful,nb_friends,fans,friends
1kaD9XT1ZD7rT4oCpoXb8Q,Craig,39,18,0,0,[]
4c76xLC9SfCZoEj6s2eo4g,C.,108,58,1,0,['kTpsjDUhl9BlRl0FVuNreA']
4PIaTZ_SNGybFDpQ-E1zMg,Pao,220,89,0,5,[]
e8xDVhiMTYD9fc6YiUTrxQ,Jen,39,20,0,0,[]
FQvIl6Iu8eTEd3xSrW56eA,Ms,32,27,0,0,[]
L2zh8S5jpDD4fqCO6Z3AsA,Anita,42,46,0,1,[]
bKmV0YAsxaY72zqyFY1Xig,Anupama,50,40,1,1,['5UP3A1Z66aQLahlXKdqpNg']
0mb0yniUUz-LUde1gYfULA,Kathia,7,5,0,0,[]
KyNR8WEcdqM3ptQbVhLOZg,Sarah,6,0,0,0,[]
9gvhScz3JwF0hZT10hjR3w,Me,30,16,0,1,[]
dFYgmT9yRd_p6fn00-YVZA,Ana,28,13,0,1,[]
c0VeS87oL1XnLxCyqAScMQ,Ashley,31,16,0,0,[]
RRgC-ZitFVNWIRDPfLCPEQ,Manreeg,15,2,1,0,['diReEikHS0K3bxs9RlCzog']
7gt5Lue__iRo4aFrH4POvw,Charles,103,79,0,3,[]
42LT8LxtYEQwgnSfzoRIsg,Chris,78,29,1,0,['kTpsjDUhl9BlRl0FVuNreA']
aXIOjowuBLWKmsUMvN-09w,Brock,13,7,0,0,[]
lIl_K-u2gsAg3f4Vg00Vjw,H,49,87,0,0,[]
pi8X8dyRblgHYfKHhDi2PQ,Mark,11,0,0,0,[]
XNganAZFASXud2XjKYIOag,Richard,2,11,0,0,[]
D5ek7jH87HEokWZ_K85dJQ,Namratha,1,1,0,0,[]
lAGqezGouIME8cSXW2Jvsg,Michael,3,0,0,0,[]
fYQKc1TIF_NIdA44Z-uNiQ,M,7,3,0,0,[]
U2z9uxXP4rMz6xxNyDfbMA,L,15,99,0,0,[]
YzyLekQ4fq4jFsVeN_tiRQ,Bjorn,1,0,0,0,[]
IclhIcDSBty8EK3RJBJJ1g,Robert,8,4,0,1,[]
lLHutAPx3NFe2hYTQfKFHw,Bri,1,0,0,0,[]
A8wQcuc3UzPc6I0Qqkxehw,Bernie,9,1,0,0,[]
SKcCKVVgR0znEYttkyqCrg,Deb,10,10,0,1,[]
m-6JIyMQ3KIQ8zjXrY-cbg,M,18,11,0,0,[]
_GW_i-3PFWZNMjLc_YMXpw,Rick,6,6,0,0,[]
Z3AgNlKJE3qxuvvrMDt7eA,Ebbs,23,14,0,0,[]
9B28koL4T78n_NcUUs6gpg,D,12,22,0,0,[]
dh3K4h-TCENnw-NLZS6TPg,Ginny,76,18,0,0,[]
Y5nIgfc0Ps6JpkE5ViRAVw,Samantha,9,4,0,1,[]
EF6cPce_wRK8pLczMJwJcA,Bill,47,17,0,0,[]
8b90F6S7OKyza2sXD4JaLA,Percey,25,7,0,0,[]
5o0A6cny9Rd6VtMtzSOZYQ,Carol,20,15,0,0,[]
VzwIE3l-H1Fe4FtQrZYJ2Q,Danielle,37,21,0,1,[]
gJRr4XHGJc_DiZujhFhQJQ,Rosie,26,10,0,0,[]
vWDPyimplnVmvu8jj-HkOQ,Reen,6,0,0,0,[]
tgDMbftI-Y9VatDDwbzZ6Q,Alex,4,0,0,0,[]
lRzctx0Nx6_9hO17L-Uq1w,Philip,30,4,0,0,[]
HfjOWCJyRsUCSGBKkmudgw,Chris,25,30,0,0,[]
haUhYpWp17yxuW2rVTugeg,Jennifer M.,31,63,0,0,[]
oS8TO7TexzKdNOFd17mOTg,Heather,9,7,0,0,[]
WOravvNK7FxzTiWprF-L5w,Julie,10,5,0,1,[]
GdMq_GAqw_sK0PSjYoeP9A,Dee,20,39,0,0,[]
igusXfHVRkAzFd5KGa3VDw,Reggie,5,1,0,0,[]
rXn-H7RJdvn3j8iA2k5rMA,K,233,122,0,5,[]
Uo74zoITnp90j9K4dSr6jg,Lauren,31,48,0,0,[]
43Xy6W7Ck1xMTa037gOBdA,Bil,22,49,0,1,[]
IrZPCOLPFC6PRrSB-LWGVw,Jen,23,13,0,0,[]
o0qek79Gl5j2hM8WJM5OQg,James,46,111,0,1,[]
ES-WvATjZylnoamV2b00Aw,Eric,20,8,0,0,[]
K1soHNcaVpE8Heh9KB3zgg,Priyanka,40,14,0,1,[]
jE3flquY7bhxs4iBSi5Hkw,Minz,17,86,0,0,[]
ctPUD4h52tqP4U5ePazBNw,Daniel,8,4,0,1,[]
1SmL2vRlfHsuhofm9OBI4w,Luba,24,5,0,0,[]
9Q99V0w9FGnqxo-rGJ4b_A,Courtney,10,4,0,0,[]
7Lh7DZbMFdSYPjo0fb81mQ,Kim,1,1,0,0,[]
-kDpJFEVRpoAzxJA9FFwTg,M,48,26,0,0,[]
mPaMKIY3olrepI21llPYjg,Darren,15,54,0,2,[]
I7Pml66mUGM1C8-AbpDKzw,Lisa,1,0,0,0,[]
GsAB2Vs0mPBs5QVDPNLhiQ,Shannon,32,9,0,0,[]
ZWLa9q33aoevkvLrnLbABQ,Pam,14,5,0,0,[]
ZM8PsOGTO_i9dA64uchsgw,Stephen,36,21,0,0,[]
6ky0KBMCW7KR6o-u40k7ww,Brittany,4,3,0,0,[]
2HBTSMnKFqbNsZRZ3IRziQ,Jessica,2,0,0,0,[]
vm_rcd2gPusWhIaKS27oRw,Waheed,1,0,0,0,[]
j6HYeSVluEcuH4Ky-JRElg,Sd,26,34,0,1,[]
08V34sb6sPwdN97RzRXCNg,Elizabeth,69,16,0,2,[]
cMm2C5SqmTwOFJXRww33wA,Jaden,4,4,0,0,[]
kcLWNtG7gA_HWgiLxzqXtA,A,80,62,0,2,[]
0YkXimpc04bQ1B3JYDBLWQ,Mike,101,203,0,2,[]
vtOs_NXdH5Gn9cz6RKW5BA,Daniel,14,1,0,0,[]
nJWzkQZmYjBSDkSAh8tXew,Dan,39,10,0,0,[]
VPo_6V4mH6w7cXSsHapWcA,Larrie,8,6,0,0,[]
3ketZ3QO_UhOObiSDTYngw,Tonya,25,27,0,1,[]
U-iPxukWh-l0aauCj55POg,Liz,59,9,0,0,[]
bazQyFkGH5MKOtOxLc2pLw,Jason,19,21,0,0,[]
XBJhOdQRlu3b78lcYZX-Vw,Ryan,24,26,0,0,[]
IM4UssH1B9m2pNU0hea3tQ,Matt,54,14,0,0,[]
vMihwRrzu0eBXZuwNwRv8A,David,51,34,0,0,[]
EnB_ni3g_EEz3bF5k8WvHg,Janet,33,26,0,1,[]
3fS-_6CovsJ4yYlTpvkR-A,Mary Beth,54,86,0,1,[]
A1idcLPo0RLC-TZzlG_8hg,Natalie,13,5,0,0,[]
2C3CveOtBX108yPQvtFHJA,Bryan,2,0,0,0,[]
E7zAFbdtcW9yblXSXixAXQ,ernest,7,1,0,0,[]
BrL4plTE4zULMu_aQzgdEg,Tj,7,3,0,0,[]
f0khPQtUA8ADFgclJorirg,Tracy,33,26,0,0,[]
Wb2wbDSgoIg0S68YQj1Kjg,Erin,20,11,0,0,[]
o-aYKg7EJyi4UHvXHbRQsA,Liz,65,14,0,0,[]
Ct72fpuF9_e4hmXCnjPC2g,Bryant,31,20,0,0,[]
ATndYRMGAjFfcpuMcL60hA,Wallace,5,2,0,0,[]
GdJ9JHPA-wj1KDDDhbDf0Q,Samuel,21,21,0,0,[]
v62l8nntbaAR_U8ig5jYew,Casey,9,7,0,0,[]
0cjGqB9OMS40a6YcOxVBCQ,Lisa,20,4,0,0,[]
BviOBvjXzDEcPAV3v8bZ5w,Jack,106,60,0,0,[]
w9gw2wlClgv0FG9TbZnKCw,Dario,12,2,0,0,[]
-G_QD5jJf5AD1yS4sAdsWw,Reggie,9,13,0,0,[]
oCqbvXKe6jMgr5O6VfB7ow,Jonathan,4,0,0,0,[]
xrmtFYLshBUVrDuSIOUofA,R,22,20,0,0,[]
uwhVvjdoW2jnAYBMEGXbfA,Dawud,11,7,0,0,[]
dL7n-LzC4Ju5IR41-tfGog,C,32,48,0,1,[]
d2-nIQC2cNGtGErNCw_qKA,Ken,23,9,0,0,[]
utGj_tw6k4hlGF4KtGLlTQ,Erin,32,26,0,1,[]
73oVGO52bkKmjgx4Nwat4Q,Amanda,45,11,0,0,[]
PEzOjng68ZTdpStyombRBg,Ellen,4,10,0,0,[]
_M3tlRfLzajcqcbvbCXgIA,Lauren,8,1,0,0,[]
SRc9qFFCYSY4y2T3fInsdg,Kieran,2,1,0,0,[]
eqO5dLw5L1IAdc_xw95IpQ,Jeff,37,23,0,0,[]
p2tVBWE6oIQP8WmayRJrJQ,Dwayne,1,0,0,0,[]
XSdYoHOrROh3bp3ure5RvQ,Frank,2,1,0,0,[]
e1RsxfvRUtT84gKbc26rTA,Carsten,13,15,0,0,[]
-eOLc9_uSEA4hXVdwNjABg,Mrs.,3,1,0,0,[]
0VTo5Orw_-_xHT7zsBBHlg,t,145,81,0,0,[]
-dATi9A00atng0rj-or-Wg,Diane,38,13,0,0,[]
wPQtVVoTrlCYVyJ3wIfpzw,J,313,120,0,1,[]
xO1ETVdhIgNmSUGO5Hv6ug,Jennifer,53,26,0,1,[]
UZUK1sO24uhpxip_E4_PBg,Meras,52,38,0,0,[]
Es71fcNM1rt2rNwXf-dAfg,Kristen,21,5,0,0,[]
1sAfGGM5KuH2DpOYwJL_ag,Mina,3,0,0,0,[]
O4kIflMqYgpm775vNIHHGQ,Shelley,26,5,0,0,[]
tmu_OXvfndmGQiGotueH2Q,Rosanne,44,21,0,0,[]
u2ljeFtkKrFdqDJPD4VR8Q,Dan,29,28,0,0,[]
rwAgWYuTV78BBOqQntu4iA,Larry,30,30,0,0,[]
683bJ7BHQI5-o_0mKANLHQ,D,17,6,0,0,[]
e8hwVxjBNQKbIcL4FXoGyA,Devon,14,11,0,0,[]
EWAuts5tIljR3cncrc4Daw,Thomas,9,11,0,0,[]
laXEw6GTTvYANHKkf6HmQw,Allyson,38,14,0,1,[]
l0YPPJQUpsY-CLQysz5k4g,Ashlee,42,15,0,0,[]
GcumlSpc8PNr25sGjTbAHA,Kaustubh,27,23,0,0,[]
Q7T3lSbHiuugcA7vOUqyZg,James,21,6,0,0,[]
AbUun3gwDnHeRLa0gEHRyA,Megan,23,25,0,0,[]
xnjCGPUCaTYTmYe4KrhE4g,Brian,77,40,0,0,[]
FLQMCq_UEIFvcH54KiSUAw,Judy,16,11,0,1,[]
nAURZM3uxMR1pVpKIav-Iw,Ivory,52,35,0,2,[]
qWrhBQK3ve5wbvZ_M4u_iw,Anita,10,18,0,0,[]
85nTxZ12u8nytkDg-oMfHw,D,11,5,0,0,[]
PcpiOrTCXHvBWy6oY5TSqQ,Rebecca,36,35,0,0,[]
ZpetbnYJB3L7Gw47M1Y57A,E,9,14,0,0,[]
qJuM0JDw47mQJRywL7E4_w,Becky,5,2,0,0,[]
h3Ae6yeygqRl69pUhXdSvA,Robin,25,36,0,0,[]
Bf5pv9mmS877F6nhacCnyQ,Ash,9,5,0,0,[]
OoBk2WH-X4tS3CUQa1ZvFA,Binh,2,3,0,0,[]
ue9_Qbh87d1a9vNhY434-g,Alex,17,20,0,0,[]
nZcXFvoiryzX8CVB0Hwx5Q,S,3,1,0,0,[]
oUUEmYGwH-f3A-x8-Ug_ng,Robert,16,3,0,0,[]
pg5RP6D4K634wItIvF_f5Q,Michael,17,8,0,0,[]
11nndIGDoNXz_g0YOyzxiA,Chnán,6,4,0,0,[]
RdFTGMDMKka0hmoIeHbj5w,Khadija,33,51,0,0,[]
0Ef4bjaPX0nmSAuSgRw19w,Bobby,2,2,0,0,[]
dP9MgfDL8vMDfgRMNK3F-g,Brian,6,7,0,0,[]
3wneU8-wYhmBwiRvnM50OQ,Sonia,2,2,0,1,[]
xZDjB4FoCZTlVVrvpEx3Kg,Michael,17,5,0,0,[]
IP8WNR38vljkyh-m6ourKw,Tom,14,19,0,0,[]
PuBYdwGSTzkCTu0Zjm8rUQ,Carrie,71,44,0,0,[]
apXvgY6cmJTDLsy_Pvd5OQ,Yogi,4,6,0,0,[]
X9x4IWAy-9L7Pzinjky7fg,Cynthia,5,5,0,0,[]
ATzTKH8U3n7ycTMW7H_wuw,Ajit,3,1,0,0,[]
mgs2LaOWDxmW2jmp30shxA,JL,36,30,0,0,[]
e1HqaCmTuznt3tC4OaGprQ,Celia,41,9,0,0,[]
N44MUIKTpSL_dxeFaRkwCA,Kevin,12,15,0,0,[]
g3dB7gYneCWAfx3K3_80CQ,Aidan,21,7,0,1,[]
oE8Lu8fTBiTt7yp7j661qg,Risa,77,91,0,2,[]
dCyvAaFjNj2etDkdepa3Iw,Kay,20,28,0,0,[]
y24WpJbK1oK1Tr0E6K1ZSw,Chiara,2,0,0,0,[]
BR5Z1BW-xO_rT1MyDbX8eA,Molly,4,3,0,0,[]
_o7NNu2j4XAtrls8M5JJrQ,Trent,45,4,0,0,[]
fhgUb37hxuZvOl8ONP-PBA,Justin,26,47,0,1,[]
mbiW7bDoUBnVjOvilPXuoA,Alisha,17,21,0,0,[]
vdVVFHEpko5Lz56aB8JdMQ,John,20,3,0,0,[]
4B0vTY0Iv2Hu0isxev8oOg,Connie,3,1,0,0,[]
KNsZo9iUc8w5xnVIAss4fw,Kim,7,0,0,0,[]
5FUs4omkzEtLdiF3p9HXoA,Leah,30,32,0,0,[]
r7yPTV1CEx4xGHopO2nfGg,John,14,6,0,0,[]
TVMkTVSAS-FMNiYvTu4V4Q,Sharon,87,90,0,0,[]
atokrAHj1LfrYMY16CYD4g,Vicky,4,3,0,0,[]
tvTrZRJOZPsh4HzaWdoXIw,Lou,7,3,0,0,[]
2N_jlAab-VXAvPk1Ebk6eQ,Cassie,2,0,0,0,[]
Yxv7pc3o0Phss4VaZWe0vg,Dojuelna,30,17,0,0,[]
34TQWFdQqZWefWuihzM7vw,Deron,5,2,0,0,[]
hYKY32UZ2r7SyfR73yA3dQ,James,57,38,0,1,[]
RJTYI6fBhK5Xth-2oo8Byw,Jose,6,4,0,0,[]
3ViuJOoErW_Z-9FbvGUUdg,Daniel,8,6,0,0,[]
TZNm0_v-PCVnDNtC2Osnow,Dan,4,10,0,0,[]
AzGKWfEe4b50YIh-yqJRiQ,jasmin,34,22,0,0,[]
pS3a1CZm-8sk8r4zLxk1-A,Ben,9,5,0,0,[]
WmfYha-55a3ncJGYZF4SUA,Gaurav,7,2,0,0,[]
y1_VPL4hrGZp4n-0FJnP5Q,Megan,3,2,0,0,[]
CwxU45Cw0-_jc7GJPmDScw,L.,26,20,0,0,[]
EPHSvVApq8MGKzS29BhBow,Matt,5,0,0,0,[]
rl0MF9PFpYPHUa_LkTNOag,kimberly,9,14,0,0,[]
JOqSnxDzz1PlNOxUPYrkeQ,Rose,6,2,0,0,[]
yw8GJcwF6B22xkfdjemfFw,G,2,3,0,0,[]
w-08_MZsugFY2K4HoXHZjg,Yvonne,22,5,0,0,[]
wcHCwAfjU1JAbhD1yIpDQg,Geroge,5,0,0,0,[]
tO6cctBn0YZ30VukK6xrjQ,Denise,24,14,0,0,[]
cOv4xfUNJ1llXp3ApPUfyw,Rich,53,12,0,0,[]
cmSIj-LzJq2nfpWRtkbIAQ,L,58,55,0,1,[]
M4SeV-7nNUbVUwZLA6tJXA,Melissa,12,14,0,1,[]
3T-uIdx2J4IPeKo6BxR5vw,Alex,10,7,0,1,[]
F0DuATWzDGbP0-37pnAOGA,Mick,136,59,0,0,[]
2jbQzbh0LNj27n79ef8yrw,Chane,2,0,0,0,[]
R_4V3uAd1_r36WuYintiLg,Janise,3,0,0,0,[]
h1apmOG9yJiD21yECmp-kQ,Stephen,14,5,0,0,[]
RjS4rg93ZhYjCxuN5H9y6w,Liz,5,4,0,0,[]
LlCH__Y4Z5--APow89Tu5Q,Maggi,859,659,0,20,[]
c7drP4ZpJqYwuX5L_5OGHQ,Jamie,17,14,0,0,[]
icHspfqba0hgvz911CaaRA,Lakshmi,12,17,0,0,[]
-NjT90fcqyHYX-ak6jvDTw,Matt,3,34,0,1,[]
3M1CGF5dhPI_0WQj7WrDDg,Don,105,104,0,1,[]
oimXhI05L2EzP0f_9vj6Gw,Liz,10,0,0,1,[]
rwOEXp4TRywx-s4-9xWFBQ,Patrick,30,16,0,0,[]
_vMBY3QZtdReFEIxs85Duw,Rebecca,6,1,0,0,[]
EWh57M2Wr99dK-lgRjVNrQ,Ben,12,11,0,0,[]
f8uDjiL3Coem3XUKhtBb8Q,Matthew,24,7,0,0,[]
oXlNoFeT38yd0U5swFRl0g,Mike,28,37,0,0,[]
sbGOJkNcJb4NnEzjq46c6Q,Sean,34,31,0,0,[]
WVetgps5i3cem_incIh05A,Jamie,9,2,0,0,[]
TwLPP0-RxmpBImLWEq2lbA,Six,13,24,0,0,[]
4KEA945DZXAuwugp8yeyAA,Asiah,9,4,0,0,[]
V2YdkIMk16RhG_HzaAWUTw,Rebecca,5,2,0,0,[]
KbmxUtUyw43NTWpDTAUsJA,Butch,11,1,0,0,[]
vN9p3qvr3eSCvLkl0uHJAw,Doug,20,8,0,0,[]
K3nab0-FH02P2SsD_Ecdhw,Bob,73,79,0,1,[]
tkTA9QIavV59e4cQT4DzuA,Mary,15,13,0,0,[]
RoRJsEajm3nSLD18zs3VAw,Michele,9,0,0,0,[]
FlHVEPIi5KyeUX7Mdn41Xg,Dan,23,22,0,0,[]
D2piOefB2R3pwVH1URGMuA,Meredith,8,6,0,0,[]
kf3WguhNV6zMOwD8LD3jmQ,Joe,57,121,0,1,[]
nI0Up3LYHEznA_56VZghwg,Tina,5,0,0,0,[]
2dWlz-7FBNPSbot6zW0lgg,April,11,17,0,0,[]
e_933kIl_bABK9YFxjjb7A,Ashley,8,1,0,0,[]
OkwpvwX3cgn5LUmn5zS3Iw,Danielle,10,5,0,0,[]
RWIwFHCcwJWxVrtrMaih4Q,Tarin,2,1,0,0,[]
8aGslLRG-f-atLkGb_Scog,Nola,6,3,0,0,[]
140Zp3f4i9Fsw5_jO-8BVQ,B,3,0,0,0,[]
oX0mLY4gybhTBIXZHPlZIQ,M,9,6,0,1,[]
D6aeevEXfDKLsVnh76HFBA,Lilygaga,42,68,0,2,[]
VsBmjvxr22CMHOc2QZlm3A,Rob,5,2,0,0,[]
mCqOfVYOQLem74Syn1EafQ,Kristin,10,27,0,0,[]
JAUnti2TvXZgBtAODnR8AA,Albert,3,1,0,0,[]
JoIIgGRrLmb6ImkIyrTaoA,J.,29,26,0,0,[]
Mz0MOR6yD25HrDEl-bC2kg,Bryan,37,23,0,0,[]
0djOhPNKBdEwVYsoSepKBQ,Amber,100,43,0,1,[]
0eUTJ_ke6BJNeLULyRj-YQ,Anthony,49,22,0,0,[]
BB1uJypq5jmrpCOUfRYRYg,Cam,8,2,0,0,[]
glO-c9FC0RaY2GyiamCQFA,Dan,58,18,0,1,[]
v5ljtCgLQ25Vf8N4YQ3-TQ,Ann,2,2,0,0,[]
TLPzeEjXoOjuNjl54OxAmg,A,28,23,0,0,[]
CTwu9qS87yrUrihbEmueQw,Joseph,22,13,0,1,[]
wig0uC_qyPXfm3SmsjFCVQ,Judie,1,2,0,0,[]
CvTCGsYfXSw64LJstBH_ag,Autumn,41,41,0,0,[]
uuDT_6wkC3NReUOD4q-6lQ,elyse,121,60,0,1,[]
zSzVMdiQUSCciEMgILKWNw,Tiff,56,17,0,0,[]
S84rIUvqA2S0gtpmoK3k_w,Rich,304,459,0,4,[]
ONiWzmATpfEKJwLP0La1qw,Paul,1,0,0,0,[]
wn-lNMBegzyQXBZkvKjrlw,Jessica,9,17,0,0,[]
pyun4pzktmx3TQkRyD5EnA,Phillip,5,4,0,0,[]
svomY-1rRLOLttpAW7NoWQ,Nancy,119,48,0,0,[]
KLgnSUl7vdGdL707kcpMNw,Jamie,28,39,0,0,[]
ZWxPv6QGZokOw3HrbtyA3Q,Sharif,8,10,0,0,[]
X5t5qC6_GVtzUY1Rx7HpHw,H,9,7,0,0,[]
QisM4ikUTQYeqB5LlMXNpg,Ganesha,6,1,0,0,[]
bn6UYcTSzhrxaJi9KOrISA,Alan,8,4,0,0,[]
s0iNcknW4nf8ooGtB7vsCg,Liza,11,5,0,0,[]
ALThwwcZHkXypLuM95fejQ,Chaim,23,27,0,1,[]
61hNhZHcUsGXcp7L2Ahiqw,W.H.,23,55,0,0,[]
3s1lAfILhhHbs1NGDvjNfg,Chris,21,10,0,0,[]
-TTJ75--0NEAjvFCOV7rBg,Tyrone,9,3,0,0,[]
9gmcVKuXHwkBEaQMACKOYw,Erica,15,9,0,0,[]
3BTLUP4eFqSgsMN2foD-ag,John,3,0,0,0,[]
oursvHe4yDLfWNJNcBBl_A,Elena,11,1,0,1,[]
fmNucuaMaIrhA6-OPH4kkQ,Wagmore,22,21,0,1,[]
q6p_hqGVi9FtpVpGY1EMcQ,Kelly,3,3,0,0,[]
Olsw40K0mTfn0bYJHzEeAQ,Stacy,45,13,0,0,[]
ertmIsu11K2LT1ZBBh_c9A,Bob,15,14,0,0,[]
pe9h1MsQSOh3BIMB0E3ybQ,Raghu,32,7,0,0,[]
0GPwfR-4eNphZKiTzLtqhw,Kelly,15,8,0,0,[]
BOM58nAhmaoOC_Si4u4lOw,Karma,80,42,0,1,[]
evJ5zvAqnBsUev73jl2hdQ,Ken,12,5,0,0,[]
lD0BwRLqDlkxjCIL5ejijQ,Danielle,38,18,0,0,[]
SdYSWMmzzvcm6IC1z8t7bQ,Steve,12,6,0,0,[]
w0FtZBNxD0q3mGYuzmTgwA,Abdul,2,1,0,0,[]
tIGtqEhtTZaxFnzHlKEGxA,Brett,19,44,0,1,[]
-ghAZozMkaL0u70TTObpBA,Wendy,34,45,0,0,[]
cqCGCQ9oAIfhW7ljEWkSvw,Nan,8,1,0,0,[]
p6xY6WpaotqViS4IRkc1eQ,Ruby,14,3,0,0,[]
nJqnPUOLUO9grv_evCk-XQ,Louis,31,13,0,0,[]
kVD8a1WQBc08slj5T74FHA,Angela,11,14,0,0,[]
zwSWAD95JhoEyomHU7lYMw,Daniel,22,8,0,1,[]
b8oebWPaWociWR62lRpi3g,Jennifer,7,3,0,0,[]
FsZ1Pa5d_EvFZNhYyEph-Q,Lindsay,12,8,0,0,[]
Pwj0WWx4xk0LxEFKepwwYg,Cathy,3,0,0,0,[]
K_EB80pEAENEFwOQZ_9clA,Liz,26,34,0,0,[]
DUAXeLhbkPOLqwOlB6yKvQ,Kyle,5,2,0,0,[]
5i_z4gMlA61n4ke1t-8MhA,Aisha,14,11,0,1,[]
qXi3wCdslOgryjuLzfxRCw,Lynne,4,2,0,0,[]
dykwKfdDbh6d_sKlFT6MsQ,Ag,11,3,0,0,[]
LqIbT1_5844iSBQwnAjflg,Pj,3,1,0,0,[]
Qp3y44EL3Ji0rSzs-rdTlQ,Steve,1,0,0,0,[]
gYZXcujLM2SfwydWdei6Og,Bob,45,30,0,0,[]
gdiSN7UaukTeax4i_HM8rQ,Christine,3,0,0,0,[]
OUEyHz1wv5KJYpLVtC5ZTA,KJ,36,72,0,0,[]
bF4cxHylzdZ-3IZwS496nQ,Gina,5,0,0,0,[]
KA8C0FS79XC6glWdIHzHLw,Tom,13,0,0,0,[]
GziTpPwbmFA7wHfFaCIE1A,Andy,9,9,0,0,[]
611c72r_5ocuxhZ5k4DRfA,X,6,4,0,0,[]
d1MjPtOyucrHbjGwHCvyjA,Elizabeth,59,129,0,0,[]
QTpdVJXS0cJXydo5xbrJUw,Lauren,15,17,0,0,[]
Oj6na9sDE5rAPG55D-jpBw,Lyle,3,2,0,0,[]
bR_d6iPhFrVegQY6sboh9A,Ryan,68,31,0,0,[]
x67YcE4TzS-8wgY-GqgPMg,T,16,4,0,0,[]
WyzslbGg8RMLzQIJIG2A6g,Madeline,21,10,0,0,[]
o-EAZcABzxZOO5Z77tKwwA,Matt,20,16,0,0,[]
qdAIU1002ZIPNCj8kVnORg,Joe,14,9,0,0,[]
We4CsD6CftZ-z_Om7MD5pQ,Ted,3,1,0,0,[]
uP5A4a3e1faLaESuf1u34Q,Amber,17,21,0,0,[]
8AFeTcVY1dPxg2k9fg8cOQ,Nick,15,10,0,0,[]
doyQ-8hI9TR1mnDrUR3Cjw,Katherine,16,67,0,93,[]
A_xf-HH9tMhPB3wK-5nIKg,Alvin,3,3,0,0,[]
kBxsD4Lr2m_nMFE9PZdM7A,Rick,12,11,0,0,[]
Ok0lItCCK1aBAF5SEaXByw,Michael,53,27,0,1,[]
bZGP2JPpx99FuPjfxAe9og,Ron,6,2,0,0,[]
CA56wKbWKM-0FiecFaEy6w,Big,29,36,0,0,[]
fHGDr6bIDmMT13ShkaY62Q,Kim,16,10,0,0,[]
2BxySq4Ckatxu2Hv9aBPrw,Angel,4,2,0,0,[]
JBKA_lKGiL_0gSxmzSjxVQ,Debby,14,7,0,0,[]
QaMyL7SnNu9jeyvdaQaNMA,Jasmine,2,1,0,0,[]
1_DaRbsIfWH2G7NTsr0H_g,Tom,5,3,0,0,[]
d92EtM8uF7vfvF-gR271hw,Val,3,1,0,1,[]
bTdoTKkbvwMf950h6N0jLg,Sarah,10,5,0,0,[]
pc7ZjNbZzbpml_mMzlWD_Q,Frank,44,35,0,0,[]
TqPwYTLJ3sRe5xrJdQ7x3g,Mackenzie,13,4,0,0,[]
MpUA-ECFUwmkK5-gmBrWxg,J,33,23,0,0,[]
Nf702ZrV61kJiwyPxjC9PQ,Susan,51,28,0,0,[]
au7FVtivg_OKZmkvhmSAhQ,John,110,37,0,2,[]
KZ5MTO-PW2WL4fgP_EMlrw,James,68,31,0,0,[]
tUVSkTjDAfUDWhLn7rmKog,Ann,21,9,0,0,[]
AV6SGAy3eCYDtjcYjC1owA,Tim,6,0,0,0,[]
tt3IGP1xPdChsHaygH21NQ,Ashley,14,10,0,0,[]
Mf2qbfUmZePsH8ytO_DGqQ,Jacqueline,84,38,0,1,[]
s03E8FDPWtVYBCsdSgzkpQ,Alicia,10,2,0,0,[]
uJ4zVJb6OzPJSXT3U_ouJA,Joe,15,4,0,0,[]
wuCnrbrIBNstwBbXK3dE5Q,Komal,3,0,0,0,[]
nihpn-qhbubNMHpi4laU0g,Kimberly,29,38,0,0,[]
F93UZXOAg7NhcDCeGIHWfw,Robert,29,9,0,0,[]
ES0ludS-IT1tWio4tBUv7A,Steven,5,11,0,0,[]
S5EGZ-KJa6HdkW3tKMD3Aw,Anthony,15,14,0,0,[]
Rt1VbohmstyrrmPl_rB6qQ,Jen,59,27,0,1,[]
C76yFRvpemfJD5nz-DPiWw,Johnny,37,22,0,0,[]
w4e1cRVhg0SuYkzC5vFEWw,Toni,13,6,0,0,[]
ho-fAWvLuMty35dNVGDs8g,James,6,4,0,0,[]
9WI_ROl6QtHH5SgGdvlxgw,A,2,0,0,0,[]
bWNIpGyU7u-KWhPSPlBSSQ,Jolie,17,7,0,0,[]
ho8fDcq1ltuWp7MDIehIdQ,Andrew,25,23,0,0,[]
GLM7AnNuX6xkqqBRyCfDDw,Vj,5,1,0,0,[]
gBthPteOSp7nNODIJj1-kA,Krista,2,5,0,0,[]
fuo5hoKBuUmPqOnD2f1-Tg,Kaia,30,19,0,0,[]
y-FpUo4jVxTiXGrzz8Z9rw,Vin,2,2,0,0,[]
bbbWEbVf8CSD5sOp24oEag,O,26,8,0,0,[]
_RjEjv5czu7cfxOhrAnEOA,Steven,17,23,0,1,[]
KDcegSritUkmjDQYApUQ1w,Leah,45,40,0,0,[]
Wr9gMDnwfDumFye-DbclKA,Deric,15,14,0,0,[]
_hUoI3zekF6SnChWKWlK1g,Anna,2,1,0,0,[]
18PDpkDnR4eFwNTXTeXjig,Jesse,8,11,0,0,[]
JJ4IAPrBs9BdisKZo68WXA,M,32,26,0,0,[]
edODGzi6H7VM8hxeoQa1Sw,Marc,90,8,0,1,[]
NPu2Ay2qz-o9la6lX_Rfng,Lynn,75,56,0,0,[]
