business_id:ID(restaurant),name,address,city,stars,review_count,categories,RangePrice,Ambiences,Nb_Ambiences,Nb_categories
h0jLNrV28BX3AC6yHaN2Kw,Cacciatori Pizza & Pasta,108 Louviers Dr,Newark,4.0,37,"Pizza, Restaurants",2.0,['casual'],1,2
-HlTwWdzyN7Ec1xTjntfog,Krispy Krunchy Chicken,4101 Concord Pike,Wilmington,2.5,5,"Sandwiches, Restaurants, Halal, Fast Food, Chicken Wings, Chicken Shop",,[],0,6
50nOu5uopq2EbrSM90ZxOQ,Three Ddd's Steaks & Hoagies,448 Moores Ln,New Castle,3.5,19,"Delis, Pizza, Restaurants",2.0,[''],1,3
dRFSMj5Q3lro4UDeN6oCQg,Bogle Cove Oyster House,5335 Limestone Rd,Wilmington,3.5,28,"Seafood, Restaurants",,"['classy', 'casual']",2,2
wmDbIUgNaiemdgc6S2_-_A,China House Chinese Kitchen,1620 W Newport Pike,Wilmington,3.0,10,"Chinese, Restaurants",,[],0,2
m_a1nzDkdwYV9P2FvxqGsg,Bistro Jacques,607 N Lincoln St,Wilmington,4.5,13,"Modern European, Belgian, Italian, Restaurants",2.0,[],0,4
aRetE3hno9ISsRMaRaobGA,Lettie's Kitchen,1318 Old Lancaster Pike,Hockessin,4.5,64,"American (Traditional), Comfort Food, Restaurants",2.0,[],0,3
LWIXucbDnKfXt1se2wtqLQ,China Royal,"Plaza III Shopping Ctr, 1845 Marsh Rd",Wilmington,3.0,9,"Chinese, Restaurants",2.0,['casual'],1,2
m0goxK9IkGhjoyfEA9ZvBQ,Carolines,410 Delaware St,New Castle,3.5,6,"Restaurants, Cafes, Breakfast & Brunch",2.0,[],0,3
pVNQNJe5D5jnygJjWwSnfw,Snuff Mill,1601 Concord Pike,Wilmington,4.5,11,"Nightlife, American (Traditional), American (New), Wine Bars, Restaurants, Bars",,[''],1,6
8nio_7eFGbCSLhiLwbWvdA,The Dog House,1200 N Dupont Hwy,New Castle,4.0,140,"Restaurants, Burgers, American (New)",1.0,"['divey', 'casual']",2,3
evrQGHs_lC_fmEniotaX8A,Turning Point of Christiana,204 Fashion Center Blvd,Newark,4.0,140,"American (Traditional), Food, Coffee & Tea, Breakfast & Brunch, Restaurants",2.0,"['casual', 'trendy', 'classy']",3,5
2kDAi5Od8S7C5QQ0TvLVxA,New Hibachi Express,4526 B Kirkwood Hwy,Wilmington,3.0,13,"Salad, Chinese, Sushi Bars, Japanese, Restaurants, Asian Fusion",1.0,[],0,6
i6-HSvdSaNy-Sr4FXiM9YA,Mystic Pizza,311 North King St,Wilmington,3.0,9,"Restaurants, Pizza",1.0,['casual'],1,2
wYvNRu5yElMs108nz908hg,Tailgates Sports Bar and Grill,4126 Stanton-Ogletown Rd,Newark,2.5,22,"Nightlife, American (Traditional), Dance Clubs, Wraps, Bars, Restaurants, Adult Entertainment, Sports Bars",2.0,[],0,8
86Zz4Bysrm6GIBpci955wQ,George & Sons' Seafood Market,1216 Old Lancaster Pike,Hockessin,4.0,88,"Live/Raw Food, Seafood Markets, Food, Seafood, Specialty Food, Restaurants, American (New)",2.0,['casual'],1,7
7PmBvrYIRJRWM9dfp6Mv-g,La Taqueria Riverfront Market,3 S Orange St,Wilmington,3.0,10,"Mexican, Restaurants, Food Stands",1.0,[],0,3
Soz-9beX1fUmz3Yxp1sphg,The Greek Festival,808 N Broom St,Wilmington,3.5,14,"Arts & Entertainment, Restaurants, Festivals, Greek, Local Flavor",2.0,[],0,5
FnI_J_T63I3Py7GnnmDaWA,Sushi Xtreme,4708 Limestone Rd,Wilmington,4.0,91,"Restaurants, Sushi Bars, Japanese, Pop-Up Restaurants",2.0,"['casual', 'trendy']",2,4
msp4nQ9YPzSA7d6fVbSrAA,Tree Garden,1317 McKennans Church Rd,Wilmington,4.0,62,"Restaurants, Japanese, Chinese, Sushi Bars",2.0,['casual'],1,4
GsTHcKsO4c9ZnK0AdwfCpw,Starbucks,"3828 Kennett Pike, Ste A",Greenville,3.5,9,"Cafes, Coffee & Tea, Restaurants, Food, American (New)",2.0,[''],1,5
MsahEUyFXv-chom17KI_3w,Appleton Catering,3517 Old Capitol Trl,Wilmington,4.0,5,"Event Planning & Services, Caterers, Food, American (Traditional), Delis, Restaurants",1.0,[],0,6
Ry_VL75WDfuudBMu3q4cAA,Dino's steaks,7 Trolley Sq,Wilmington,4.0,7,"Food, Burgers, Restaurants, Hot Dogs, Cheesesteaks",1.0,[''],1,5
i5PMM5ERgui9glBLO1vq9w,China King Restaurant,608 N Union St,Wilmington,4.0,12,"Chinese, Restaurants",1.0,[],0,2
sRATWcg2MaU6_wVVLCmxog,Tasties 302,825 N Market St,Wilmington,3.0,14,"Chicken Wings, Soul Food, Restaurants, Southern",,[''],1,4
vnANhbKBSyn_Kxul3ReR9A,Slack's Hoagie Shack,1601 Concord Pike,Wilmington,3.0,12,"Restaurants, Sandwiches, Food",1.0,[],0,3
0EYptIjdWCC41e03GBWwOA,Zach’s Grill,739 Ferry Cut Off St,New Castle,4.0,12,"Restaurants, Burgers, Chicken Wings, Sandwiches, Cheesesteaks, Fast Food",,[''],1,6
xJ2-lBf5qtfyDCrAwrOpdg,Pike Creek Pizza Company,5337 Limestone Rd,Wilmington,2.0,12,"Italian, Pizza, Restaurants",1.0,[],0,3
ryqbpGS2tPKo2d9DkEdf4Q,Taqueria Los Compadres,2675 Kirkwood Hwy,Newark,4.5,71,"Restaurants, Mexican",2.0,['casual'],1,2
OHtGdFojocDNolQYDWLnWg,Taco Bell,4302 Kirkwood Hwy,Wilmington,2.5,23,"Restaurants, Fast Food, Breakfast & Brunch, Tacos, Mexican, Tex-Mex",1.0,[''],1,6
LsMs0NL9jBukdsPqTP-sOA,World Cafe Live at The Queen,500 N Market St,Wilmington,3.5,54,"Music Venues, American (New), Arts & Entertainment, Event Planning & Services, Restaurants, Nightlife, Venues & Event Spaces",2.0,['casual'],1,7
qOFcDjpUw5oeV7LIdDAubg,Green Box Kitchen,400 North Market St,Wilmington,5.0,20,"Juice Bars & Smoothies, Restaurants, Food, Vegan, Acai Bowls",,['classy'],1,5
cemvFp_hGI_6ev5_pd9Lew,Tony and Dominick's Pizza,1808 Newport Gap Pike,Wilmington,4.5,41,"Restaurants, Pizza",2.0,['casual'],1,2
lkAzVdzEZE0jEU91PmvQhQ,Margaritas Grill,3320 Old Capitol Trl,Wilmington,4.0,33,"Mexican, Restaurants",2.0,[],0,2
-jtTmbqX3jeMs4z693SO4w,V&M Bistro,1717 Marsh Rd,Wilmington,3.5,93,"Restaurants, Nightlife, Cocktail Bars, Italian, Pizza, Bars",2.0,['classy'],1,6
N_Pv_9FMS47hR3w6TH4rmg,Szechuan Restaurant,3615 Kirkwood Hwy,Wilmington,3.5,28,"Szechuan, Chinese, Restaurants, Dim Sum, Nightlife",2.0,[],0,5
W1TfZnKeZxP5KaNPB3SXxA,El Amigo: Taqueria & Store,"707 S Union St, Ste A",Wilmington,4.5,11,"Mexican, Restaurants",1.0,[],0,2
9XzPqLGIkuN1rmqWH7aP9A,Legal Grounds Cafe,1208 Kirkwood Hwy,Wilmington,5.0,87,"Breakfast & Brunch, Coffee & Tea, Restaurants, Food, Cafes",1.0,"['classy', 'casual']",2,5
ja-xLPyx8Ha3tJ-tx-0CCw,Tj's Jamaican Spice,2709 N Market St,Wilmington,4.0,7,"Restaurants, Caribbean",1.0,[''],1,2
AED1P8U_kyYerD1OPndpTQ,Papa John's Pizza,3403 Lancaster Pike,Wilmington,1.5,25,"Restaurants, Pizza",1.0,[''],1,2
fqyKLWyaBHAz8I-FhEsruQ,Oasis Middle Eastern Restaurant,11 Salem Village Sq,Newark,3.5,75,"Falafel, Middle Eastern, Halal, Restaurants, Mediterranean, Greek, Kebab",2.0,['casual'],1,7
nyISj6w5j8OBgbG88C5rZg,Capriotti's Sandwich Shop,708 W Basin Rd,Wilmington,3.5,44,"Sandwiches, Restaurants, Delis",1.0,[],0,3
FWasI2Kq6OGBN60pvN__wA,Burger King,3607 Kirkwood Hwy,Wilmington,1.5,8,"Restaurants, Burgers, Fast Food",1.0,[],0,3
7soL3w71DCyyoC9XKLODkw,Sixth & Pine,"Nordstrom, 100 Christiana Mall",Newark,4.0,24,"Restaurants, Comfort Food, American (New), American (Traditional), Diners",2.0,['casual'],1,5
bOsKg2PXQeSjTPWYNFnKxw,Bull's Eye Saloon & Restaurant,3734 Kirkwood Hwy,Wilmington,3.0,18,"American (New), Pubs, Nightlife, Bars, Restaurants",2.0,['divey'],1,5
nGcfY8qVamkNIW7emQlfSQ,Don Pablo's,600 Ctr Blvd,Newark,2.5,127,"Nightlife, Bars, Tex-Mex, American (Traditional), Comfort Food, Diners, Mexican, Restaurants",2.0,['casual'],1,8
uK-mJE9L3P4X80gKp69i9A,PrimoHoagies,"3501 Philadelphia Pike, Ste 1",Claymont,4.0,41,"Restaurants, Sandwiches, Italian",1.0,[],0,3
_6BiItGONFUlzOYEYBMFkA,Trolley Tap House,1616 Delaware Ave,Wilmington,3.5,78,"Beer, Wine & Spirits, American (New), Restaurants, Gastropubs, Pubs, Food, Nightlife, Bars, Breweries, American (Traditional), Salad",2.0,"['trendy', 'casual']",2,12
yEHnyZkYPROFuSf8jDfVVA,Colbie’s Southern Kissed Chicken,481 Stanton Christiana Rd,Newark,2.5,21,"Chicken Shop, Fast Food, Restaurants",2.0,['casual'],1,3
13l05k8AeGBJOIp5H4wlIA,Applebee's Grill + Bar,4301 Kirkwood Hwy,Wilmington,2.5,35,"Sports Bars, Steakhouses, Bars, Nightlife, Burgers, Restaurants, Chicken Wings, American (Traditional)",2.0,['casual'],1,8
4B1NLfBJRfeJ_7bKVTNa_w,Evelyn's Soul Food,1409 N King St,Wilmington,3.5,52,"Restaurants, Soul Food",,[''],1,2
Ct_g_xmNh1wvpfTD-QLI8Q,vPho,2671 Kirkwood Hwy,Newark,4.5,217,"Salad, Vietnamese, Thai, Restaurants, Food, Acai Bowls, Noodles",2.0,['casual'],1,7
plf8Gya3Yzhy1pA_pUXWyg,Taj Palace,"Meadowood 2 Shopping Ctr, 2628 Kirkwood Hwy",Newark,3.5,12,"Restaurants, Indian",2.0,[],0,2
OIeYD36y99Q6xObzwCJPwQ,Cuzino's Pizza & Pasta,4553 Kirkwood Hwy,Wilmington,3.0,39,"Sandwiches, Restaurants, Pizza, Italian",1.0,[''],1,4
8zSe71yhFMeydp1UKJrEEg,D & H Jamaican Cuisine,748 E Chestnut Hill Rd,Newark,3.0,90,"Restaurants, Caribbean",2.0,['casual'],1,2
trkKocO5llb_3z54Q01q9w,Mike's Famous Steaks & Subs,754 E Chestnut Hill Rd,Newark,4.0,39,"Cheesesteaks, Sandwiches, Restaurants",1.0,['casual'],1,3
0cLTDo4xyBWCxp0bMmwjIw,Chicky's Pizza Pub,201 N Market St,Wilmington,3.0,10,"Sandwiches, Pizza, Salad, Restaurants, Soup",,[''],1,5
TPYRKrXsdUfOUQNFm6w_3w,Bellefonte Cafe,804 Brandywine Blvd,Wilmington,4.0,100,"Breakfast & Brunch, Food, Tapas Bars, Restaurants, Antiques, American (Traditional), Coffee & Tea, Venues & Event Spaces, American (New), Vegetarian, Shopping, Comfort Food, Event Planning & Services",2.0,['casual'],1,13
S6ACtNZ5wY0EjmK07iWUgg,Iron Hill Brewery & Restaurant,620 Justison St,Wilmington,3.5,512,"Restaurants, Food, Breweries, American (New), Local Flavor",2.0,"['classy', 'casual']",2,5
CUHE082XLb3X-vKsnFp4aQ,The Greene Turtle Sports Bar & Grille,307 Rocky Run Pkwy,Wilmington,2.5,88,"Nightlife, Burgers, Bars, American (Traditional), Sports Bars, Restaurants",2.0,['casual'],1,6
it6lzjNprkWZ2oKIHdfslA,Little Spice Indian Cuisine,4621 Ogletown Stanton Rd,Newark,4.5,10,"Indian, Halal, Restaurants",,[''],1,3
752g7SDnEV4Jcj_fsEvWxA,Sicily's Pizza,1819 Lancaster Ave,Wilmington,4.5,5,"Wraps, Food, Chicken Wings, Sandwiches, Pizza, Restaurants, Gluten-Free, Italian, Food Delivery Services",,[''],1,9
jFUhWIXq4dDyMY5Z1yzwQg,Stone Oven Soul Food And Pizzeria,801 N Union St,Wilmington,4.0,8,"Pizza, Restaurants, Soul Food",2.0,[''],1,3
Wbqv9rUtbNanq-hhegOYsg,Pizza by Elizabeths,"3801 Kennett Pike, Ste E220",Wilmington,4.0,180,"Pizza, Restaurants",2.0,"['romantic', 'trendy', 'classy']",3,2
DYIwMZs0aA0VqvzTAMuxag,Seasons Pizza,1112 New Rd,Wilmington,3.5,20,"Pizza, Restaurants, Italian, Chicken Wings",2.0,[],0,4
5pQ2MsxB0eV8NDPJMO2DSQ,Capt'n Chucky's Crab Cake,1732 Marsh Rd,Wilmington,4.0,6,"Seafood, Restaurants",2.0,[''],1,2
GLdfpx0O93HoIJfHonV-JQ,Market Kitchen & Bar,100 Continental Dr,Newark,4.0,21,"Restaurants, Local Flavor, Sandwiches, Salad, Gastropubs, Bars, American (New), Nightlife, Pubs",3.0,"['classy', 'casual']",2,9
UGRRI0KG9S8WI-oWTaPaHA,Joe's Crab Shack,600 S Madison St,Wilmington,2.5,151,"Seafood, Restaurants, American (Traditional)",2.0,['casual'],1,3
YLzdt-K1lTH-SaE8j5NqIQ,Salvatore's Bistro & Brick Oven Pizza,4621 Ogletown Stanton Rd,Newark,3.0,6,"Restaurants, Italian, Pizza",3.0,[],0,3
_BDXbsPPdSj-MbdwdICqAg,Wawa,705 Philadelphia Pk,Wilmington,3.5,7,"Delis, Coffee & Tea, Restaurants, Food, Sandwiches",1.0,[],0,5
iGJ6-XgJrOkEgm-ahmS4sA,Sunrise Sandwich Shop,1002 River Rd,New Castle,5.0,14,"Cheesesteaks, Sandwiches, Breakfast & Brunch, Food, Restaurants",1.0,['divey'],1,5
ht70fX_P9ufTqDxIjtbwpA,honeygrow,"5609 Concord Pike, Unit 7B",Wilmington,3.5,93,"Vegetarian, Juice Bars & Smoothies, Noodles, Vegan, Food, Salad, Restaurants, Gluten-Free",2.0,"['hipster', 'casual']",2,8
VkHexf3mBy-8hu2vsSVd4g,Chiwa Bistro,132 Christiana Mall,Newark,4.0,113,"Japanese, Taiwanese, Restaurants, Ramen, Asian Fusion, Sushi Bars",2.0,"['casual', 'trendy']",2,6
e4GIbSFHess2qAopZNzxMQ,Philippine Smoked BBQ Grill,1700 Kirkwood Hwy,Wilmington,4.5,111,"American (Traditional), Restaurants, Barbeque, Filipino",2.0,['casual'],1,4
9KPLUSHOx2vgaK7n_tYs2Q,Tung Hsing House,505 E Basin Rd,New Castle,2.5,12,"Japanese, Chinese, Restaurants",2.0,[''],1,3
vfaKBk38ajlSYnXBc9dmEQ,Madison's Smoked BBQ,4154 Ogletown-stanton Rd,Newark,3.5,16,"Event Planning & Services, Restaurants, Caterers, Barbeque",2.0,[],0,4
JqdovxCkzQgj872gX4qZxA,Hot Spot Pizza,2714 Naamans Rd,Wilmington,4.5,11,"Restaurants, Pizza",,[],0,2
B61ZWIX1AEl76A2WEdDZMw,Lestardo's Crab House,135 Christiana Rd,New Castle,3.5,123,"Seafood, Restaurants",2.0,['casual'],1,2
yoOKenFN8L3BS80iOi083A,Cafe Pizzeria,269 N Dupont Hwy,New Castle,4.0,15,"Pizza, Mediterranean, Restaurants",,[],0,3
YFIk4noVT4mrdF2fiEr85w,Pamela's Gourmet,406 Louviers Dr,Newark,5.0,5,"Restaurants, Cafes, Caterers, Event Planning & Services",,[''],1,4
XxptQeCkYTcDy4gQRAg9UQ,KOI on the go,2013 Kynwyd Rd,Wilmington,4.5,23,"Restaurants, Food, Asian Fusion, Local Flavor, Food Trucks",1.0,[''],1,5
1mDmIanzPk0zEEytGdtaHg,The R Lounge & Restaurant,900 N Orange St,Wilmington,2.5,7,"American (New), Restaurants",2.0,[],0,2
ga8LWom8Xzu0ZKaohW7Jtg,Pats Pizza & Bistro,4231 Concord Pike,Wilmington,3.0,24,"Food Delivery Services, Italian, Mediterranean, Restaurants, Pizza, Food",1.0,[''],1,6
6pWjGY72eQJ99Khs2adWZg,Dom's Deli,Rambleton Acres Shop,New Castle,3.5,9,"Delis, Restaurants, Sandwiches",1.0,[''],1,3
jMOIi_o4pmPwR_Q8P7gS5Q,Basil Bar & Grill,422 Delaware Ave,Wilmington,2.5,11,"Restaurants, Event Planning & Services, Hotels, Bars, Breakfast & Brunch, American (Traditional), Hotels & Travel, Nightlife",2.0,[],0,8
mNKL1JPiN2zBrUmIgTM56A,Eclipse Bistro,"1020 N Union St, Ste B",Wilmington,4.5,141,"American (New), Restaurants",3.0,"['trendy', 'classy']",2,2
_-OXe_vQnPRZp7-JBqXmbA,India Palace Indian Restaurant,101 N Maryland Ave,Wilmington,4.5,84,"Indian, Restaurants",2.0,['casual'],1,2
B0SPP0RsKkJxf6zK6mG9kw,Dragon City Chinese Restaurant,4623 Ogletown Stanton Rd,Newark,3.0,14,"Restaurants, Chinese",1.0,[],0,2
vkffDkvbUwkgEXoBbCAXng,Famous Dave's Bar-B-Que,100 W Main St,Christiana,3.0,64,"Salad, Caterers, Comfort Food, Sandwiches, Event Planning & Services, Barbeque, Restaurants, American (Traditional)",2.0,['casual'],1,8
5k1Hk_ETYdNASh4IrmCXKg,Wawa,4000 North Dupont Hwy,New Castle,3.5,23,"Restaurants, Convenience Stores, Gas Stations, Coffee & Tea, Automotive, Sandwiches, Food",1.0,[''],1,7
z_MefzpYwQkxXorCdQTUjw,Viva Chicken,1103 Churchmans Rd,Newark,4.0,68,"Peruvian, Restaurants",2.0,"['trendy', 'casual']",2,2
luUGLqA3Gxv5raCJOAzblw,Firebirds Wood Fired Grill,1225 Churchmans Rd,Newark,4.0,430,"Seafood, American (New), Steakhouses, Nightlife, Restaurants, Bars, Burgers, Wine Bars",2.0,"['trendy', 'classy']",2,8
zgSZxYaCI0wcMTR0Dxd7oQ,Dead Presidents Pub & Restaurant,618 N Union St,Wilmington,3.5,98,"Bars, Pubs, Restaurants, Nightlife, American (Traditional), Breakfast & Brunch",2.0,"['divey', 'casual']",2,6
V291Oax3fUUxUzXnOpOqCQ,Paradise Biryani Pointe,270 University Plz,Newark,2.5,49,"Halal, Indian, Restaurants",2.0,['casual'],1,3
Iud8PGRJx53S4zpBVC2pSQ,Moro Restaurant,1307 N Scott St,Wilmington,3.5,115,"American (New), Restaurants",3.0,['classy'],1,2
yJ2585fQD8lcuckZ4QIdmw,Pho Bami,2113 Concord Pike,Wilmington,4.5,90,"Vietnamese, Restaurants",,[''],1,2
e4Ykq4wvcUmBQmJTMd3Vzw,Domino's Pizza,401 S Market St,Wilmington,1.5,37,"Chicken Wings, Pizza, Sandwiches, Restaurants",1.0,[''],1,4
Nr2_KH54XKYxVV99zLkm_w,Los Taquitos De Puebla II,711 Ace Memorial Dr,Hockessin,4.0,13,"Mexican, Restaurants",2.0,[],0,2
L7r4uOZT58z1Vv-rGlSZBg,Scrumptious,1715 Delaware Ave,Wilmington,4.0,305,"Ice Cream & Frozen Yogurt, Food, Restaurants, Breakfast & Brunch, Coffee & Tea",2.0,['casual'],1,5
Fs08fD1W5krz7vkc-qmpAA,Jamaican Mi Hungry,2202 Kirkwood Hwy,Wilmington,4.5,29,"American (New), Restaurants, Caribbean",2.0,[],0,3
bjE19DpRbN-OgTMVaMwpJg,New York Fried Chicken,2931 N Market St,Wilmington,3.0,5,"Restaurants, Steakhouses, Chicken Wings, American (Traditional), Fast Food",,[''],1,5
kehm5RaeTwFNT43jfm7BSQ,Six Paupers Tavern & Restaurant,"7465 Lancaster Pike, Ste H",Hockessin,3.0,60,"Restaurants, Nightlife, Bars, American (New)",2.0,"['classy', 'casual']",2,4
9tXwyr5Yqu4WnuCLOUPtrQ,Taco Grande,600 Justison St,Wilmington,3.5,33,"Restaurants, Mexican, Tacos",2.0,['casual'],1,3
veEVH9fwkhs_iR38LlK2yA,Cafe Americana,"4500 Linden Hill Rd, Ste 11",Wilmington,4.5,29,"Restaurants, Diners, Breakfast & Brunch, American (Traditional)",,[''],1,4
9QsamgtWTCpiYVrFr-p26w,Chipotle Mexican Grill,2209 Concord Pike,Wilmington,2.0,15,"Restaurants, Fast Food, Mexican",,[''],1,3
IiWJAgqRZnccukTwi_YjvQ,Tijuana Taco Shop,1815 Lancaster Ave,Wilmington,3.5,19,"Mexican, Restaurants",2.0,['casual'],1,2
Da1Cc7gaouF_2avorSj-PA,Brew HaHa!,835 N Market St,Wilmington,3.5,16,"Coffee & Tea, Food, Restaurants",2.0,[''],1,3
ssCzAwPICd79FWhkqdpgBg,2 Fat Guys,"3801 Kennett Pike, Ste E120",Wilmington,3.5,56,"Burgers, American (Traditional), Restaurants",2.0,['casual'],1,3
Un6hqD_6kzW1VW8SVuN7SA,Los Jarritos,110 N Dupont Hwy,New Castle,4.0,17,"Mexican, Restaurants",1.0,[],0,2
-VbtijUhH4xVP7cZbEo6-Q,Ted's Montana Grill - Christiana,3194 Fashion Center Blvd,Newark,3.5,149,"Nightlife, Bars, Burgers, American (Traditional), Restaurants, Cocktail Bars, Steakhouses, Gluten-Free",2.0,['casual'],1,8
XqOSW0xVG7796_l_5-ai1A,Mexican Table,7288 Lancaster Pike,Hockessin,4.0,112,"Restaurants, Soup, Sports Bars, Mexican, Bars, Nightlife, New Mexican Cuisine, Seafood",2.0,['casual'],1,8
skP6KUZgrEzY1udMSfBOyA,Hot Spot Pizza & Restaurant,3209 Miller Rd,Wilmington,4.5,15,"Restaurants, Cheesesteaks, Pizza",1.0,[],0,3
FB8GTSt4sBBNA9yZPZ4teA,Master Wok,132 Christiana Mall,Newark,2.5,9,"Food Court, Chinese, Restaurants",,[''],1,3
_6BDxk8486ZYiRwpPmQewg,Limestone BBQ and Bourbon,2062 Limestone Rd,Wilmington,4.0,174,"Nightlife, Restaurants, Whiskey Bars, Bars, Barbeque",2.0,['casual'],1,5
gV-u_5SA-htqslt2yUaLgg,Negril Caribbean Restaurant,727 W 4th St,Wilmington,4.5,7,"Restaurants, Caribbean",,[''],1,2
ZzN0X75GAtJTd-WOdPGNtw,El Toro Cantina,1934 W 6th St,Wilmington,4.0,9,"Restaurants, Bars, Mexican, Nightlife",,[],0,4
-q8Dnex7CtMFkg04gDd09A,Planet Hoagie,2501 Foulk Rd,Wilmington,3.5,5,"Restaurants, Sandwiches",1.0,[''],1,2
Uq-y9KERobbe95mVet8NWw,Semo's Restaurant,501 W 9th St,Wilmington,4.5,23,"American (Traditional), Pizza, Fast Food, Greek, Restaurants",1.0,[],0,5
VmxGFqtplC3yIOClQ3Tulg,Tex Mex Burriro,2307 W Newport Pike,Wilmington,5.0,15,"Restaurants, Mexican",,[],0,2
aqLHq0LCuqgVVjcsjeyTbA,TGI Fridays,301 Rocky Run Pkwy,Wilmington,2.5,68,"Restaurants, Burgers, American (New), Nightlife, American (Traditional), Sports Bars, Bars",2.0,[],0,7
wANOZ3zhbnWMchaeHfksSw,Sub City,701 N King St,Wilmington,4.5,16,"Cheesesteaks, Restaurants, Burgers, Sandwiches",1.0,[],0,4
_e0k_CGqUSp0_c17GaLSzg,Bites & Slice,629 W 4th St,Wilmington,3.0,17,"Pizza, American (Traditional), Restaurants",,[''],1,3
yOWecDeW4MIBj-Hbpen3Pw,Maui Poke Bowl,4148 Ogletown Stanton Rd,Newark,4.0,15,"Hawaiian, Salad, Poke, Restaurants, Food",,[''],1,5
qWLHeczMVxxanXnMldknJw,Kampo Garden,723 N King St,Wilmington,3.0,13,"Restaurants, Chinese",,[],0,2
s4sR4VUo5bzMcpXuiAj-EA,Quinn's Cafe,7288 Lancaster Pike,Hockessin,4.0,49,"Restaurants, Cafes, Breakfast & Brunch, Diners, Salad, Sandwiches",1.0,['casual'],1,6
fg82H-02ojEUHAgDKk0Acw,Wendy's,4125 Concord Pike,Wilmington,2.0,11,"Fast Food, Restaurants, Burgers",1.0,[],0,3
4sZVseAd2XZrSReEmBlMFQ,Lone Star Steakhouse,307 Rocky Run Parkway,Wilmington,2.0,36,"Steakhouses, Seafood, American (Traditional), Restaurants",2.0,['casual'],1,4
FXyX5mm_2daiHTzEMukVEw,Popeyes Louisiana Kitchen,2511 Northeast Blvd,Wilmington,2.5,12,"Soul Food, American (Traditional), Comfort Food, Restaurants, Chicken Wings, Fast Food",1.0,[''],1,6
TqDErLK4t0TfSiFzxuocuQ,Casapulla's North Steak & Sub Shop,2707 Concord Pike,Wilmington,4.0,52,"Restaurants, Cheesesteaks, Sandwiches, Delis",1.0,['casual'],1,4
t33PAjYsxtFw--8NpLKfNg,Panera Bread,3650 Kirkwood Hwy,Wilmington,2.5,61,"Soup, Salad, Breakfast & Brunch, Food, Restaurants, Bagels, Sandwiches",2.0,"['classy', 'casual']",2,7
Lmb-iJGzBu_1W-dEvB3TBQ,Krazy Kat's Restaurant,528 Montchanin Rd,Montchanin,4.0,89,"Restaurants, American (New)",3.0,"['romantic', 'classy']",2,2
6T-hXleL9aMLf-sezBjs9Q,Panda Express,4704 Kirkwood Hwy,Wilmington,2.5,18,"Fast Food, Chinese, Restaurants",,[],0,3
Me4mO0eMVp5ZY3Smznr7tQ,Taco Bell,609 Naamans Rd,Claymont,1.0,25,"Mexican, Fast Food, Restaurants, Tex-Mex",1.0,[],0,4
1vMvq4kXlOmSdPDWp_1shg,Levitea,807 North Union St,Wilmington,5.0,8,"Tea Rooms, Restaurants, Food, Sandwiches, Cafes, Coffee & Tea",1.0,[''],1,6
CBDzS_gMn_-jO3_4XXVYeA,Hideaway Bar & Grill,2619 Ebright Rd,Wilmington,4.0,14,"American (Traditional), Bars, Nightlife, Restaurants",1.0,['casual'],1,4
XmlF_2NbH65tDiSd2u2M5A,Gyro Kabob House,1142 Christiana Rd,Newark,4.5,249,"Sandwiches, Restaurants, Middle Eastern, Kebab, Steakhouses, Cheesesteaks",1.0,['casual'],1,6
4JR06JiS8W8ieXoF1ZWkGg,PureBread Deli,4801 Limestone Rd,Wilmington,3.5,27,"Delis, Restaurants, Cafes",1.0,[],0,3
k2qArgJgsWWrtWT_r0rRlQ,The Rat Pack Bistro,300 Delaware Ave,Wilmington,4.0,9,"Restaurants, Breakfast & Brunch, Coffee & Tea, Food",2.0,['casual'],1,4
srk9xvVrkXrEKUP-7oXAfQ,Stanley's Tavern,2038 Foulk Rd,Wilmington,3.0,108,"Barbeque, Pubs, Event Planning & Services, Nightlife, Sports Bars, Restaurants, Bars, Caterers, Burgers, Venues & Event Spaces, American (Traditional)",2.0,['casual'],1,11
8o3w3Tu368WTFz45rMLvYQ,Nordstrom Grill,100 Christiana Mall,Newark,3.5,17,"Restaurants, Nightlife, American (New), Comfort Food, Bars, Cafes, Cocktail Bars",2.0,"['classy', 'casual']",2,7
VBt9CM3hcetWVDREp-_IrA,Dumpling House,1828 W. 11th Street,Wilmington,4.0,5,"Chinese, Taiwanese, Restaurants",2.0,[''],1,3
VfkltVSN0Yhyu0Cgwhml4w,Salute Bistro & Bar,4621 Ogletown Stanton Rd,Newark,3.0,17,"Italian, Restaurants",2.0,[''],1,2
wP9W_KYu7qASDfkVZDP87Q,Olive Grill,260 Chapman Rd,Newark,3.0,10,"Sports Bars, Nightlife, American (Traditional), Bars, Italian, Seafood, Restaurants",,[],0,7
t13D7cAJSWtJj19uatqoXA,Kooma,400 Justison St,Wilmington,3.5,62,"Nightlife, Bars, Lounges, Sushi Bars, Restaurants, Asian Fusion",2.0,['trendy'],1,6
4OX0hYoXnXB9ihtptZByug,K'S Kitchen,150 S Dupont Hwy,New Castle,4.0,15,"Restaurants, African",,['trendy'],1,2
s_sEMaNkRtwjEFJfStaOgQ,Cosmos Restaurant,316 S Maryland Ave,Wilmington,3.5,71,"Restaurants, Mediterranean, Diners, Greek",2.0,"['classy', 'casual']",2,4
